business_id,max_day,max_hour
F8sD8-VRr5RLCuxOY7SVaA,4,14
MXOdsPTLQPsQK9hUq01DWg,5,17
iiK8n-m2mUzItIBxGGaVIQ,1,5
xgfjaN0Vt9cj2div4kIKUg,3,15
FxteKHchB9rFBHTZNTZH_A,4,19
_yUnSG3p6yn2L2KiEjr-XQ,1,11
h0ghmixJAASAiqknC0BGeQ,3,16
yYbd9P1KmlPSKmQxo68n_g,4,11
fESObRt-YtkgeNS_TUBhlw,6,9
tl5iayFkG9E26x2VP-z97g,6,18
kPh2gPvd8moVx6gNf2iHsA,3,17
yle6HnTE7Ah9Omglor22bA,5,13
4tEJBFFpMczW9cQpVN0c8g,4,15
uPRz5JI11QQpwgNnSZZzaQ,6,7
7Zo1DzdwZlGMxPu1AFMSsw,6,12
HNusESyB6lEgrf5IUwUr_g,0,11
6p8zF9y1r9je7zOHFcAKKA,5,11
-F9-dpfu6eVuS7HGs1ptsQ,5,14
I2tzm9Xex2Aa8wBuRsqskg,5,18
r9PbVY9UQqXhsh0FU496kQ,5,12
RQDmusEjuyuh_FFD6Bnh9Q,5,10
kk1eGb2tp9Y6KR_kjRYEUg,4,14
Xsgl3LPU8U2coaAYkEnjcw,3,18
022T8YSRmb3b1BfwzO3F7Q,5,20
m9Wqqma30o-hH2fAX7dnug,2,12
5WdUZlkiDYLgPL1OertCUw,1,17
V5w1ThWfQdolgzIL3rWPTg,3,1
DEj-fw0N2bHI0pOEUb8LQg,3,10
lGe-TqVudTQvDQ_pj0jmNw,5,10
sFUH90koLYk9j3cmleankw,4,11
FaiULYK26388GWz7v6tKpA,4,16
jKLR4wAywvVcGtQnCLzoRw,4,17
xiA7_Y02ygsd2TmhEJXsqQ,1,19
WmZ_ztzG_7YlksJ_1vzJ-g,6,20
VUkQrhwFxVnD1rIOmM37cQ,5,14
Tqs6ubpj7ulF66H-4AO_0A,4,17
AOcseVHEE1_m6kdc__b2MQ,2,13
dYZ9YiA1JYlFoul-yorXSQ,4,12
1rdEcwDIsb7j5RhqE2oZhQ,2,18
xAVAqgpZOYYvP4BtfUInsA,1,18
SC7y-w80q2-85iDDCFuQqA,4,11
WjOz_BVfAkunjIA2yTthyg,5,12
LYyGQgL60VKdV-p_9OxmWQ,3,18
L0fvwZqDrbDofHilBLeixg,3,0
DaTYEiYkO-ioG9ZyJrCxpQ,0,10
k8q3ypIoIzchdp3RoRUsJw,4,19
pQN15O70iUFhj6Ht9rPt0w,2,12
EfmR4e1tmjC5_ZQOgfnYrg,5,18
7U3DYmZLYN-pbQi1GIJXUA,5,10
SDetUVwhaCPGkQYqmUak6g,3,11
d2AeNB4xw67E1Bzpo1Pm7Q,0,11
aNlPj3bFJBK69J0OLksAGw,0,8
l-Xv5Kmg2gilJI3-DGVCqw,2,11
jwWyx8gEIhUNzBzyDzWjmQ,5,12
OwNUmQ554eMdF6J3uWqtiw,5,18
uL_kqSm8ZqJ_3U88uwA8tw,5,17
7Yr8FRINq9ZDdR30OLtEHg,0,13
kwo6AogUjIG1qk-doJdFeQ,5,14
hlekz2L2HV8cVSEkgMvuEA,5,18
8LNQ9R8sFlNpgIWMEYIvFA,5,14
aCwCa7QMycZInFChAGU9pQ,4,11
MqnlCLq3b34Lq1Y7j7NY_Q,1,11
91iKybk4E_LSl5vy0F6mkA,4,20
-GYx5GAx_-4XEsn7mFwdkA,5,19
1WZi3bBMy20SEd5lnlbG4A,5,10
45puCRQ6Vh_IIAy7kkfFDQ,5,18
v_fV3nYIZQRGBdRL9jXeAQ,2,11
gFDTSqVdeuAGA-mzWEP2rQ,4,14
l3yL2rQ6PoFBQ06RLczn9w,4,20
WQc22qucCCtOytbx5CHqbw,3,12
W8CHl0aVIgW0JPpKsfAbxQ,0,13
XkNQVTkCEzBrq7OlRHI11Q,4,19
ZhFOyMDn4JdXg11NMPkupA,3,8
7kAXbY8hjHhC-nZKR2Embg,5,11
D-4CJpsKDji6TYHq5A6UYA,3,16
l7gUqxGk1Zf41r8K6FVMnA,0,10
oATnqNmOwJheEspngG7eZw,2,10
rRe2eLIQ4MQ7d6vFL26Qdg,1,17
pa6K7DGByxBXxcVJ59nWMw,5,12
xrNL6b5x1W1begCWFDduIw,5,16
n_wZriiakBT7sVn87dpcEA,4,17
ulwQfFPpJhUSjyWCTv4pdg,1,16
zj2Olhf6zQGvm3DtCaEXew,3,18
jhI4kxnLhK3olQ5rfCyvPQ,0,17
SvOkHoPPPM7MVT4yAKuHqg,1,11
21yMkDG8nN2nANLVjIO4-w,4,10
Q-hSD_aOi3S5s2zWNvwD4w,5,11
HrTXmtWrsgmWnoqV5nbTGg,3,17
SSW1EqnX2VfRVGtPsd03Hg,1,8
BINYfrtGp3A4w0d5E7kbYw,5,19
aljaT41Exv3SBrQrODdiYw,6,14
jMqcipWlVtodzRFM3snKcg,5,17
YsB1NWGekh-4ETJW3vyyWw,2,11
sPGA1jGpPeeFRg8sPMacKA,6,12
GKzbmBwL2GsRlF7RMuhQdQ,5,10
hfKi84ErK10adnRAW5OiSw,5,18
9abVm7KMVTc0K6HB6nCUmA,3,7
x8MeQsAS0IHmnDK7L9FPBA,1,17
2VyJINnFzXVjWWRxn_FsRA,4,14
RIRgqPezzlRVV4Y2G5TgoQ,5,13
X0W2mqiFF0eCE6ynL2V3OA,3,19
C4_VnxikagdjSbNQiblzYw,0,9
L2J3JfjXZLnX1rLhWKthqA,5,17
nfeIPaPNPC3awILVzLMg6Q,5,11
JLHBdowaViDIvRKQD6iITQ,0,19
_ISHH8x8Qe6IoVTQWegbpQ,4,10
0rd-jRz43JDkx1ghoHnEXQ,5,15
Zpw07SfLkkzqKeRk07GWhw,2,10
vjHkbRBdUwG8aHDXllz37A,4,9
TLxHVdXCecn3rnvWP-amPg,4,6
VwONNCUI93Qb4SgxvuBd-g,4,19
Fa48nm4dZwGNrXo2XDoZgg,1,12
K9fIADfO_zKFPFm75A1Hxw,1,15
pYIVmAh3bfCNIlyt4Xvkjg,5,13
DnKFgFrKZYjDw8ex43isXg,6,11
QlEU-1VCqJbTzSf8mFAZUg,4,12
5yRChLjoF31e46CttFK9fQ,4,11
rbeBreN9KOWipTUQsmiQ9g,4,19
NYR02j-mRfBUYjqO59PuaA,6,21
29ub4twRqgmWb5iMosV4ig,5,8
GUxWblMRFzCgy2qDfj5yRg,5,7
bGlhPmU4aJssBOy7_RwD6Q,3,10
cDlnR62ds1dcVdbjN1bYiQ,2,12
Dsvx2LEC8jk9nuGsg1Kqhg,6,18
MpohnCC0uQNj7DZWaBFSgQ,5,11
vctk2EKW16-ZTMRX4tMJQQ,1,14
GVaaRfCXGBZeypTL8GNJlw,0,12
cXx-fHY11Se8rFHkkUeaUg,5,17
nmaMedXT31_2WpexjmY6mg,2,17
SYqTY48DJa1cYhglvmgvsQ,5,16
eO-o7FRjNEzcSEG8pakkzA,5,18
xNMCqgw6EZQrPJ1iAfgH2A,3,11
nNKUkjTaGWW3I3XkpHF5Hg,2,11
GJV0xTK_r791z1xfn1wNAA,1,11
jF7R5nxyGiwPM5Q7xLfD5g,5,17
MfqEPdcw0UYVdDoV3p77tQ,0,15
KDfmJTIG-z6W6cl4YC-WDA,0,18
WQJwpYwEFT_QTR-lFIh5mA,5,12
H6yfW3cQ--UOtCjjzTNekA,3,13
BoV9_xgEbINBpNAk55Gn0w,0,17
EXsr_jScDFKretj_Zjol0Q,2,11
tEvGNTPLV01OiUt_SKn2Ww,2,1
iTcjbM88nBKM-4blh5h5pA,3,13
corPOxxIBRJ7DSpryYvorw,5,18
xs6k2y6CFNk9BdtZz4DvUA,0,12
FRiT2RI6Y1nds1jjZqvnXQ,3,12
xzoNvhchK1rzEZGmwbSe3A,4,7
BD74uSwDe175zEqfppDRvg,5,18
WwTK9w1qu4h28a63gFz25A,4,18
9VqoZVN8iqf5UsMIwQkgDA,3,9
VZG8spL8Tqffg9KYbBrDvg,4,18
_hmeGfByQCV5-dKeC-8zpw,2,20
MWFKSDW4cLw2ORRjkKJTcA,3,17
6-5XFPr2mdzxrGJIrIhFAg,2,14
wtuHwDXg_wsJl1oQA0OIAQ,0,10
3msnZ6oe0sslHsE1js1QUA,6,12
P3ghyKxe861PXzZM7vJyjQ,6,11
PEHJjxdw11TGFma9Zhz3ng,4,17
rpsIhcTPlSZBSm5JfWmcFQ,3,12
BVQnDNDIyZJH9Ik8qogatg,5,19
4DhqZ0tyi2V2Mp8IqTREAA,1,14
q1nDSpmV-FdTBNj6UuZvTg,5,12
P1DyzJfy3RCOdT9s9zgNiA,6,0
CvldwdURDzZk-3cAlcW3uw,6,5
RFeDe3fNr14kvUKlVx6_4w,4,18
M9t5569pgvJYurC8hX0E1w,5,21
imvNxppzxkLUPH64pQsDQg,4,18
AYy4JyMedIRIzTYzq6Ks_w,5,16
9VNJm4tGjxy88iqH0pXJxQ,0,12
5nazrxmIAH7RMgURdrSCIg,6,8
flMu0Tz5RsaMzr6K8kg1EA,3,11
prL03sGeqBvnIPc7PKOd0Q,5,17
ePwLfpvB6QkBOtKIyPycPw,2,18
hDAIq50U0yPwwo9oLbec5Q,2,0
TBTaMIaeDw5B79hXDZBtrA,5,12
TuCAYZ89lP_s6D7Y78xNhQ,4,12
It8Q9-l1EEtTr9NPpTgGPA,5,15
98DT6eqywegPdiY8eOtt5Q,5,12
SsNGCAsXJpeUY3sS99XQpQ,2,13
3x3tJ8lGU1Y4wLqfHtqU1A,1,11
mkXlYHuNudcuey-SSh5Ulg,5,13
bNoNEiN9FROI-f9KQr25Lw,1,8
AhpzPZH3b0PGT9mVoLCQDg,4,18
FyyNwrfVbCG3BsYEM5csQA,3,11
dkhzyDpjffsVzg7EcgVuxQ,5,16
0kZ4aYmqf5fzTt9Yvz8Kvw,5,11
8qTheOxu3GFfJpuTE7WTBQ,2,10
MiajUnwoG7RGoaolO1rPaw,5,9
e3izESeW0BUx0s96FdSLag,4,17
zwHcKioS_8sp--GKsg0wrw,0,11
JJGBx48I4yudiEhw9fGbZw,0,10
KWo4geULVPzCirc0Scpcow,5,14
CVkUxfuLx5AGLI6eDFU4RA,5,19
H7KzlC0-o1wIhlGg-Me5Ag,5,11
0VyvlA1mZsDoYd3kkRjevA,5,19
HwJ4qUkllsoyUYXyGnFpFA,0,19
CYC_LaZ92tAZeZ7qTpdrmQ,2,19
5hfQ5cNFDFPhcjx2De9-qQ,3,16
5Va2HCh_R2fhdGI15K32XA,6,17
tB3I63MvBYqg1mIgvk13qQ,1,11
_Eokx-PeCWvsZEWGU-278A,2,18
F3j83hSF8-RBUEvLqHeONQ,0,10
DxUn-ukNL27GOuwjnFGFKA,4,19
fgVwzwERnAicqg38PawxsA,4,18
Upru5VE0jZ81ZQVVNCK_uA,1,19
_IwgdSjrIMwAcQdeLNhcZQ,3,18
0MoKiXqYSvyJu_BFugwFqg,6,13
y00oZaBgHET4IY0VfOw4SA,6,14
YiUG1a1pyEXoimjIhodZDg,2,17
Zip1ElzGhsr-2Pw6EXWyPA,3,12
18hSbjtTEd-iLBbX9cAILQ,0,5
3XG4-xRNCHPQs2sAYa66pw,4,22
e1TRaM2GZq8qBFogZaNklw,5,14
EQTdq1SJuU6bjC3myEfDWg,4,11
2VpSPb8IVXNqyVY5n7caGg,3,18
huxYC5ZvUwJdJE3tfhnpIQ,5,10
x-lEn6WxwqSNrdYdgjRsyw,4,12
unPzS1QJJctlZyLGFSk_HA,1,12
0CG3ns3gwWV5nOnfzSfUIQ,5,10
_A4zWsLoLbjozEJYHLDx0Q,5,19
ShtGA_xC3QVSQ4hCGBHHDg,5,12
kP2Kyoh1inEjznwNj5k-4g,5,10
zmjWXerSZlB0eRLxrKevYQ,0,12
p_4cUTxtMWToqUKCy11qcw,1,12
S-V0RCijw5Em-44yLG4s_g,5,12
yC7jKvxl6eDrVtk3fjPahA,6,12
EdPa3d82Dq_za2Wf7Dtysw,2,11
KQVOXl91K79PbqAUK74elQ,2,13
SsejDz6JtDWyjGxjFrsT8w,3,17
xekWxQ5_OStFxggoZyS5Mw,1,17
BKZnsu0fHZ5sa_3UjxU3Jw,0,16
9CaRZBhrKP-DG67zcPV_yg,5,12
oLYOGtdW5RxvaBiSdv3WCw,0,10
MVpTgCxz9GbWDJaya4ThmQ,1,10
8c2ZwD42Q30eUjxG2SgYNg,5,10
O4jXtRnS_R9SyM7ckMhFmg,5,12
1BBYTiRHddjgAvDUht5WAg,4,17
oFW8Fjszgsmy39a5hUnoBQ,1,13
e5uF2NqcQG-W0ZbdbIi_LA,3,18
yh01KxH3_IVI3zn3MV3N2A,2,12
ZyBuhvPoGBsoJwOQ5y3E2w,4,20
DH13jVaIWYSf5wIg6E-m_A,0,19
KzzdCVGAGWHW772Wxzt_Kw,3,11
spZToZLafm1Da4Rif5Nl1w,3,11
1EkTJSMIne48E8LTAOjhvw,5,12
7UVjJaKrPZbYLEmN_Q-DAg,1,12
ckZVnb6gF3PPVWkoVhAiEw,3,18
8SoWH_iOdZD1OvebCwJUbg,4,22
PCTG40ydF3jtWg0b6YSTJQ,6,17
JokKtdXU7zXHcr20Lrk29A,5,19
1QNkTUtdi2yksBhxPpFV4A,0,12
plBlv6HvdDdSuYW2N1Rj3g,2,14
6eq7MrGJNV9SMFT-nfAeaw,6,13
1TK6VbNcI-vvcNXbAgydew,2,14
GwZOmsskHQRUJcGYP1VW4w,5,18
wNbBU48BXDYXuH3w_a61gA,5,13
Ft7BXN0D9x_XcVd-VZeLeA,2,17
UwQ5PWlYnHsAIj1DCW4dVw,3,11
z6vO1HR8L2iW4avr610XKw,4,22
ZCE_ZHlZGpWPGICWpGNrdQ,6,13
xqg3eJBQjPTeNJAk33Bm9A,6,11
auA1XPJiZ8ZjSaGNffQrbQ,5,11
trG1k-K6Nq4YKcexa1AGOA,6,18
nQOfSLVkN6GnBCYKSc0vYg,4,6
yZxWyxJeUprGCuT1Nj0B6A,5,10
hebts_NucpamjCG2B9VY5g,5,11
6Kon3cR5ZEm5rmYKlpcfcw,5,17
IbtOzy05IJu_X7UYtSONGg,1,12
5Igwt99qrbgFQTR7jFC6WA,2,11
7i5phUp95guwx68g0MR-OQ,0,15
8mcXktLkaY1pcEMhFuSo2w,6,10
j8NI4Dd9ANuyrMZ8vTN1eA,5,19
jChJBT0MKKZeSk66HxZBdw,1,8
jMxPbB_qhCONidfVsf3uBA,1,9
aaaL5ChxDKrWPgtdebRG7Q,1,22
UJnL0GygZpd-uUxeOUgPVQ,4,12
bbi-76L0uvQRrno57Qjpaw,5,14
obkBJENTOXC3YpS_VWiPyw,0,11
euSK0uPFinytVDR_UROMTA,1,12
egEroiWI8XuPoXwnb7UkuQ,5,3
PfJ17JQJKsX9KHHEkkr6iQ,4,8
FURgKkRFtMK5yKbjYZVVwA,5,18
LnNQdWEbcYIbC6rjdFBpqw,5,14
R3L39gk3wtjTC9WaJKPyoA,0,8
1Duul3qCnLrNak1Np-iHfw,4,12
fecYnd2_OTDECk7bd6GOFw,3,11
Ax11wyp-FudujeU9nejQbw,5,11
VU-6-O55jPN8L4fWe1FLsA,3,17
EzAen1_nwVuiWPKBj9HUpQ,5,18
HhNY3X0kyrN5682La6N6Cg,6,13
FGePlnlKXHxBrxYMNGtdAw,5,20
06kfoeRs9Acj82Yl3i9p_w,2,6
Hxw3hG8Efg6WXSa5oRJhrA,0,18
jlQoyYRi99vLVAe26Ge2yw,6,4
Me6hKl5pjH2KCuxLZm6pzQ,4,12
3oZcTGb_oDHGwZFiP-7kxQ,5,19
gL-bTBj3lYtDz7H2IK4jUw,5,15
X3icXUyW9vS4UXY6V_MR4w,5,10
eONS7DP6U9BV3lkqGAUbOg,6,10
BrTeICW0znNrZRFO60wuBA,1,17
RUZTqEmHP_K9pV4fyzJ7dA,4,18
hlJOw2HN4-dqIs7bKTqaXQ,3,9
dYLlSj_SWwHg1aA3Km061w,6,9
L_MtTn4IUBTmQtqqM2iFqA,3,12
YXIUNDixl0mMx--o088a5A,6,10
PAtgWCLCFRQd_fjnihISOg,5,18
kqGbGsG2p6Y3vkplCKyE9g,1,12
RmA5zN-Bs89lsTuY6v8W3Q,3,18
r6rb6j66fAhqrvAqYJiiQw,2,18
dD2xiLM1_5Vg0pMvMIPZww,4,11
TMq92PhrL-tQS3qOsNIXUA,5,20
j-_jKQ-5IE4hqQzA-hsApw,4,12
sL3NT6reSwwMMRFcsDzX9g,5,11
4GdYyHKukZiMiQu0KJ0Jnw,3,13
c0RSs2KYK5Y-ZlSrNq9LyA,5,17
PslSrdROrxRbSAPH2eHemQ,0,16
sfb1ih8EuzCzUaBaZnupIg,4,11
AjHhlZJ7FSp7l6f2OBm3bQ,6,11
hGTDqGAQtnyrTwoxF1_gAA,4,8
Io9LipJHJZqHAfO3nmiPAQ,2,17
sBxd1tZZtGJ8jDZZxHZiwg,5,18
jcMwUkEOER1yLcmLFz0ksA,5,14
2HHf0hiKtZm5nzt3irlaDA,4,11
JrXNBygUySEQ_KV3dZj-2w,4,18
yKC98yTn7_feZ8LOx5jAvA,1,18
RmsLprV97Sj0BJgbH5TWOQ,5,12
Ud5tj_B-3laGb7wDgpoq3Q,1,19
Ltf2U_2PQ-IBtsh6t6ZDvg,5,12
SOvF2IM9LwgBYi1uGnUwrQ,5,15
TZreEdLD25xVwkyvmkgSoA,1,18
lwgF3r7buDEwoDGcQsW8UQ,6,15
KHdadnkfYm0OgyIF_fvL8g,3,7
NzmTnhKa17kZbuc-M0u41w,4,13
-1bOb2izeJBZjHC7NWxiPA,6,9
_w2wIsBh-1M1ZCed2KjLlw,4,12
W5tBa2Bvs2fCXQuM40REAA,2,18
r7HHXcZc0VKbym60o9nhRQ,5,19
i6FVePCt5MHmXswAL2c2sw,0,11
JYRp5gBs04z683JoO8ANOw,3,18
cnLnPDP2NZh9KKTFFlaWSQ,0,13
fuQO9wlHPuFBYGKjgN0yNg,4,11
H-pXhtIE-rRfHiusL685ng,4,17
WHd8fLeMeWKUK6sPyeB-UA,5,18
FdAi2yvDJC1LPZOLhaoo6w,5,12
j0h1Mb3gwknnqR9kFH8tWA,4,21
uUMCJwJDCNcCl7dg0qeHvQ,0,17
SqO38KrJd9kPEAezSfpVVA,0,8
ss5gVggeSmAgMUeL65UvYw,5,19
5nahZe5bBYUbFWgEfwoNOA,6,17
YdZFMgT0GXFJpFoZvNvLNg,2,12
l0QcbMRUqVkX2sUXS-LYhQ,4,12
jZ58NvLSZ6oVYlRta1zUNQ,0,18
jtTG8I_Iu-4QMlZXpdc9Fg,6,9
Qc_t3guyioM8kLq-MCo5DQ,5,11
OtRxxR2WSTQ2xpx46NE3_A,6,11
Ou21lwEBBlUNG3JRAFWFAA,4,18
Tgdm-axmrB6zd7IhDmyMqA,1,12
moRg50uN6-cX9DGeJODd2A,2,11
NdNdgzSo7M0-RSWDPWKihg,4,11
-0QBrNvhrPQCaeo7mTo0zQ,4,13
rSfq4d3eEcbMu6JQrNOaWw,0,10
08NQu7YaKY3m500DS7e5Tw,1,13
gc4Rd41QgWQia_J6gWpTtA,3,10
Vb93xlZKcSuuuZoAkIFCxw,6,14
Xs__MjMd8MWgJWFqnAN11w,2,11
_tqUyEHN0pKnALyhY6BNFg,1,16
ILsZjIibFtGHMDELeX610Q,5,19
-EOZn5fbMKUo_3QEDFfedQ,1,7
hwXFp8FKJ7ivQb8_f4X23g,0,19
pQ3kRVmttsV1bHxuTf7TAg,4,21
5kYY1Wy6F7AkSKP5thsUhQ,6,10
UNFcMOWOsr9ilM6lqXIC6w,3,17
2TK2w_wpYeqRnBc7jkczIw,5,11
eBslbGvlDI92ppOi6CnTDw,0,5
HDvCnqIf5twbMb5-eG1EJw,6,10
ZXlO9S1MG2I-L5uLSF-nPA,3,21
35fKolVRrf2ulODyHw04cQ,3,15
b4AixXXZenN1776yDI8BQg,5,18
Dk6BcoqQjdWJqhbXM8KzXw,5,17
1OigyqVxIfE6AGKNGWZjnw,4,11
Q1cSwGiy-RU9XXf9T7HqRw,6,10
o_w69y1M6pkKetd1w43i_w,6,18
q_f1s7xYTGBMiYfehVW_aQ,2,5
rneh521wwWIoK7_H_AWnWg,4,18
f5Zo7ERPbqcj9soe1DimpQ,0,15
OY576QqMcpLD8yGq8lVR5Q,5,9
W60Wa4fltX85k3T9VoKOjg,1,11
QWxguAtFAYh3ko9GYCxMYg,0,13
A-M-ebgWSjHTXi9S6tvchw,5,11
2e3v5rl80j4pI3L2135xYg,0,17
Sjze0CZyXdVuOrww7Laa2w,4,17
q_7Rs640owOOrAo6CV-jYw,2,16
-nHYKkSJuQ7zzFZ1veRfPg,4,17
0PHtGlX__H_XHe9638DtLg,2,7
1lPG5M2N8wWNJMrricrbIw,6,11
OG6Ks_qeAWpFNnMXulKPRQ,4,15
3JQTv3tklO4E0jUD4u2sZA,4,18
H83uIqLKcOSFcmJhXmc-lA,5,11
jODXTzO95PZHMsGKmcxn8Q,4,10
ksD6Pv6wOocscrEMqfnYbA,5,13
DacThWipWrC-vx0jIelNGw,5,17
wEyjswy_5GsoXm3Kw0emfA,5,7
HTbYWrIon90idfmAdlMmEQ,4,9
81lmOzUBOrDE0kxvALxGRA,5,11
6kQlOVkE6pZVHk-TIO_SGw,4,12
mG5WTamjKzje897WkCXiTA,1,10
W9yul8Q_Z5gMQzcpW98Aeg,1,18
zrZsFIj4nzwp0mka-VaTqQ,4,15
dcv4ZNdur0Ag7jZvPOlcrQ,5,10
-UnYs8XvV1M983xZoREdng,4,18
ziaSXim-Om_a62V7X0GSpQ,4,19
lVXDmY6UQ2cCimhPXpnYZA,4,14
YnM-nSAToXx-NKvTEhCXMA,5,10
mTc8M-drs2HSG8paNUTTQg,4,1
TbwIwAwJGBW_RfUM3MAijg,3,12
CSoURupWEyuyzkjMOExKPg,5,17
N9iPqBRI47bewLAeKBlkIg,1,20
dF6Ryjm5TV2J6eXBd9RBZg,5,16
ykfTh6HI219NoMsWBxulxw,3,18
uf6gvmoJNW-tne9xGwTP3A,5,8
Gu2TEIo9Lv5GwftrqCrG-Q,2,18
U-0hMfagGtjYZCYB1i0WNw,5,17
-98noPZy1sH6NndWmdtuDw,0,12
qrLqx4oBeR2gNDE873bUHw,4,13
kEd1RkFwdyhSQe82c_ixfw,5,19
RKOS92ptLgEU3BUNMtDHrw,6,19
G2Re2E5Jkv_UF1xrenSsDg,5,14
FmmB_-GBDh-u7M6FL_IllQ,5,10
v6lMcqsBUT02TdO9ntvDpg,5,18
lbECi2rbJPZWzHdmrC9xAA,0,19
o0W63qXx172aCiGf-CCWyA,1,17
yMkXrAbKr3C1BjXIj6CIzA,6,8
UuAxFxxabj60OrMFdurShw,0,12
0ytZOTV8kv67sUWDRgXL_A,6,10
cfvnvtUaxpd8DOzMuOm7yg,2,14
kJ2aJFIJIK_Hnr8aj043kw,4,19
cNGI_5GbfNFbZBMQZ-s-UQ,4,18
sX8DXWc8h4BB6CL8hWp7Gg,1,13
IEPw6bhzFzNReXwobrT4xA,3,17
FQEj6KDamhWorvLz4NEeZw,5,12
7U8TYNW4Mvx6m3zexsO0sg,4,12
VilxIfmahfOhMcIaGK8Www,2,10
hvg4NfkaV-aVqbMzKOEgVg,1,19
ke3RFq3mHEAoJE_kkRNhiQ,5,18
DWvglLKvpKGyQOiVgGEPGQ,0,9
X1jTnU6c9eloN2Bxs78uTg,2,11
uQCSpzuUsRntm_YoYtRreQ,1,17
YKuuE9tWiGUYd14WbtAk_A,5,16
RY_QMeZcfnJ3qKJjNIRl1w,5,17
m4Vdae9cdx7bgr6bIjjbkw,5,17
P7wKlbSRsoRrfH3DFOY08A,5,1
SsL60j4ut59-v-gjmM5PKQ,4,19
2BwPs-mId-B7dm00HtsMnA,0,11
ozQ-xWzajNpHKqVb7PoOng,5,12
o2e_M8SqL6IJ9_Ih0yQkMA,6,13
PdRzCJWP7nPdYoHPdd5SOQ,4,18
w9KHEhv4NzomT7n46ke-jA,1,15
Urf0d-Jr5xCLb2s6tf15-Q,1,7
pOaM7FkXM8lEQmqA32gqUw,0,12
dbh72sNyNeHUgJqQye9Vbg,0,19
n-Q7d10K0h6PyNewmiHLyg,5,12
Uke8Pq1m918WW0n0_jEmWw,1,12
Nod2_dJbVjy13wRvLYeidQ,3,18
ZQdSGPdEGXPbCWrmJSNm-Q,4,19
Zu93JuSKbponnD3Mx5zpEg,3,20
S3ccQHpkBQTBBfRB-Q4adg,3,12
hCrgxGV0uilNV_tMHD-1fQ,4,15
01cEFI5Pq_RyEwM3GSTopQ,5,18
a4WvaY1JYRP3nHSy90iZ_Q,5,20
pxClzo2Ek5wGRJmYZcSkuQ,5,14
IhgKK2aoVjLihwriDQLS9g,5,10
1DgSbbjaT7z3LCui1zZ1cg,4,12
f_leeIRar8uNCkk5sAmHRQ,5,20
UDWLaPTclYXBdG7PYIe1Zw,3,16
TX44pKdAmynE8E3TaH0q3A,0,17
tJvz7EclpVO8tErXEJ4Drw,6,14
hJVt1P4FOvj-soabliLdaA,3,12
AhAU7Adweja-ouE9rGNPdQ,1,16
C0vHeuHvd8H-9pJ1Qsb48Q,5,1
uU70AmVxV_OOgkumhUpu-g,2,20
B54ozdLlH5ozkwnweskhYg,0,11
JnpRIq3e3C8NxhmTLQNd0A,1,16
3ROonV7OO44CRrtcQbPupQ,3,10
PJcpnUy-zHhvvVcGCIWHTA,0,7
ZD8xAsXsj8FRunJOP4fSrQ,1,0
d3MxUXS1b6U2P_gGuCO1-A,4,20
mKNK-LCFJMtYuNc8kzsaAw,5,15
w1zfhAZl0J16-ot-LhJHvg,2,17
vY9XP-H9f6g89H0fPUdlHg,0,1
u-nMW__EKMYH_PVqacYc3Q,5,11
Lq0kV5Tp6QcAMP-OOnHCtA,1,12
siatNcf5O_vH0sL6OdvYLQ,4,13
SNpVV5viJ2aPylP6bkAx8Q,5,12
tA2DT7CGQPzgA6tTcTkXDw,4,19
fOup98Vso87ERYQ_6eYmeQ,5,18
m_rEr3Vg1-f9Dg-Nag4FWg,1,11
kEyCMHBnohaWc81omLDfYg,4,12
Knb3qsWKs9765JAGwyV1mA,1,12
bHasNf9nAQPGZTRL9T9vMg,3,17
j0KpcQkVGgB6_v_q9ZH3_Q,2,13
o5Ej_N6wXbYPaZ5h1wqfDg,2,11
1U__JyhW9eiZ2z4djki1WA,4,8
-fIGHIUdHX-T_ZGh2IQz4Q,4,15
Yiw1ml0XVBDIQBTLXHNGmQ,4,18
yc5AH9H71xJidA_J2mChLA,5,17
-yxfBYGB6SEqszmxJxd97A,5,19
bpPVn4nF8YR40BjhO6YP1w,5,12
-JaNk2DOQdpjTl5Bu-iehg,5,16
L5aErVDXrsVpShvy1k0HsQ,4,12
IW9yHeqnFCEbO5s1UCrqeA,6,16
A6OstDz-flrI84-EW8aILg,3,14
x9XX-dcVZfpU_J5UWuWzeg,4,20
AdRlwKxtEh30Urmvi0Xk5w,3,12
0UZ31UTcOLRKuqPqPe-VBA,5,18
m3-p0XIYBQdR4VzbHpUpXQ,5,10
Hz_kiIW1TC_fScGN5h0wMw,1,11
4XDbyBF6hoRFC9hj1RXa7g,3,12
T_Kcz_bkhE9T6YejqFqPxQ,5,12
OqGBeJHpyhHfGmcOjTVLvg,2,17
HKr_xfeyrv2Bh7urZsQEVA,5,1
WEUgyNNslbwhqYgku8Gt3Q,5,17
nfQELrMgQd-r-VrveRv_Pg,4,14
_uUlWKhPmjFUUxOSS-EP_w,1,11
irVjrnurmB03bTaj9BXofg,5,19
tDWWem2JmLbQ0SVWRVu6yQ,0,10
Gy7ERh2GhmAYMZMO48ztBg,4,18
zGMvARUBgcPaQYT21gUmjw,3,18
4A628qyYpA4EhN6w6o-MYQ,4,12
MLcXtnpzygZvQ9BtseLLlw,5,12
tbRu-3NR5za1SEZkszcp5Q,6,10
F-ykHfGY9lWr12OJ_Ofy7A,5,19
